t,cov_v_theory,cov_v_sim
0.27,0.2665824608412244,0.2660430452387516
0.275,0.26631601162719426,0.2657732242781586
0.28,0.266049828729198,0.2654895734560099
0.28500000000000003,0.2657839118810526,0.26520492869359097
0.29,0.26551826081684127,0.26491607433459846
0.295,0.26525287527091285,0.2646417245739463
0.3,0.2649877549778818,0.26435286177429407
0.305,0.2647228996726278,0.26406826128327293
0.31,0.26445830909029555,0.26378089566350393
0.315,0.2641939829662944,0.263495877946377
0.32,0.2639299210362983,0.263218768208385
0.325,0.2636661230362452,0.26294314993848183
0.33,0.2634025887023371,0.26265659256874835
0.335,0.26313931777103966,0.26237901630973126
0.34,0.2628763099790819,0.2620972433879287
0.34500000000000003,0.26261356506345607,0.26182403746632754
0.35000000000000003,0.26235108276141716,0.261547216392442
0.355,0.2620888628104829,0.2612701788217755
0.36,0.26182690494843325,0.26098413853188307
0.365,0.26156520891331037,0.26070496419864425
0.37,0.26130377444341824,0.2604368217165046
0.375,0.26104260127732226,0.26017246191907356
0.38,0.26078168915384936,0.25989388162251414
0.385,0.2605210378120873,0.2596239346800602
0.39,0.26026064699138485,0.25935301321475507
0.395,0.26000051643135097,0.2590743175191776
0.4,0.25974064587185525,0.25880576473810896
0.405,0.25948103505302705,0.2585342421350419
0.41000000000000003,0.25922168371525556,0.25826837191234886
0.41500000000000004,0.25896259159918933,0.2579989909986409
0.42,0.2587037584457363,0.25772596777624296
0.425,0.25844518399606325,0.25745069395362574
0.43,0.2581868679915958,0.25719680759455893
0.435,0.25792881017401775,0.25694090489659166
0.44,0.25767101028527145,0.2566919350356901
0.445,0.2574134680675569,0.2564249181594351
0.45,0.25715618326333184,0.25616621945649576
0.455,0.2568991556153115,0.2559033437314826
0.46,0.2566423848664682,0.2556479663105302
0.465,0.2563858707600311,0.2553888404040919
0.47000000000000003,0.25612961303948617,0.2551311503027495
0.47500000000000003,0.25587361144857557,0.25488374939916036
0.48,0.2556178657312978,0.25462872472167103
0.485,0.25536237563190706,0.25437672396416605
0.49,0.2551071408949132,0.25413275142256003
0.495,0.2548521612650815,0.25388168917123216
0.5,0.25459743648743227,0.253632273893529
0.505,0.2543429663072408,0.25338053299048513
0.51,0.2540887504700368,0.25313224890240277
0.515,0.2538347887216045,0.2528732873152631
0.52,0.253581080807982,0.2526102643738532
0.525,0.2533276264754615,0.25235600235388295
0.53,0.25307442547058856,0.25209753928335976
0.535,0.25282147754016215,0.2518481751802987
0.54,0.2525687824312344,0.2516001061198512
0.545,0.2523163398911101,0.2513519466713762
0.55,0.2520641496673467,0.25110706503290675
0.555,0.251812211507754,0.2508655347852314
0.56,0.2515605251603938,0.2506174415779437
0.5650000000000001,0.25130909037357974,0.2503783521338308
0.5700000000000001,0.2510579068958769,0.25013559590016393
0.5750000000000001,0.25080697447610195,0.24990850618509736
0.58,0.2505562928633224,0.24966433080404368
0.585,0.2503058618068566,0.24941692379281494
0.59,0.2500556810562734,0.2491768370837306
0.595,0.24980575036139213,0.2489318659047004
0.6,0.249556069472282,0.24868648321942774
0.605,0.24930663813926218,0.24844384262610947
0.61,0.2490574561129013,0.24821047204592253
0.615,0.24880852314401725,0.24798261787466735
0.62,0.2485598389836771,0.24774112271105989
0.625,0.24831140338319663,0.2475123459154602
0.63,0.24806321609414023,0.24727240748125268
0.635,0.24781527686832058,0.24703778251572064
0.64,0.24756758545779847,0.24682797830011297
0.645,0.24732014161488244,0.24660042064457127
0.65,0.24707294509212865,0.24636710947179746
0.655,0.24682599564234053,0.24614069322488574
0.66,0.24657929301856862,0.2459039709673537
0.665,0.2463328369741103,0.24567104997771425
0.67,0.24608662726250946,0.2454474997417185
0.675,0.2458406636375564,0.24522557617219654
0.68,0.24559494585328745,0.2450020688911909
0.685,0.24534947366398482,0.24478374463456187
0.6900000000000001,0.24510424682417634,0.24456568975865822
0.6950000000000001,0.24485926508863506,0.2443338714648515
0.7000000000000001,0.2446145282123793,0.24409856747358435
0.705,0.2443700359506721,0.24387503675658959
0.71,0.24412578805902127,0.24365375943906092
0.715,0.24388178429317883,0.2434289469256856
0.72,0.24363802440914098,0.2432111886972547
0.725,0.24339450816314787,0.24298920095199258
0.73,0.2431512353116832,0.2427678157421229
0.735,0.24290820561147408,0.24255055363187733
0.74,0.24266541881949086,0.24233372857437258
0.745,0.24242287469294663,0.24212728727510327
0.75,0.24218057298929732,0.24190982071647674
0.755,0.24193851346624118,0.24167598262054044
0.76,0.24169669588171863,0.24144135928779778
0.765,0.24145511999391217,0.24120453497729202
0.77,0.24121378556124579,0.24098470093268617
0.775,0.24097269234238505,0.2407710669393818
0.78,0.24073184009623677,0.24055626233015498
0.785,0.24049122858194863,0.24034288935292017
0.79,0.24025085755890913,0.24013453256188705
0.795,0.2400107267867472,0.23990908260467914
0.8,0.23977083602533206,0.23968997894862892
0.805,0.23953118503477291,0.2394820459762708
0.81,0.23929177357541878,0.23926117328663452
0.8150000000000001,0.23905260140785814,0.23903690138120898
0.8200000000000001,0.23881366829291886,0.23881253742076525
0.8250000000000001,0.23857497399166777,0.23859381086563297
0.8300000000000001,0.23833651826541052,0.23837148385646692
0.835,0.23809830087569142,0.2381362250586799
0.84,0.23786032158429304,0.23792375504072216
0.845,0.23762258015323606,0.23769410740507088
0.85,0.23738507634477904,0.237473464261935
0.855,0.23714780992141812,0.23726214298606765
0.86,0.23691078064588694,0.23703987884338
0.865,0.23667398828115613,0.23681152123052981
0.87,0.2364374325904333,0.2365944521314357
0.875,0.23620111333716276,0.23637789087377684
0.88,0.23596503028502527,0.23615644929378984
0.885,0.23572918319793768,0.2359406873663797
0.89,0.23549357184005298,0.23571819590438056
0.895,0.23525819597575973,0.2354961128064542
0.9,0.23502305536968204,0.23527538500351805
0.905,0.23478814978667933,0.23505449863506256
0.91,0.23455347899184598,0.23481495264739774
0.915,0.23431904275051116,0.2345953024647167
0.92,0.2340848408282386,0.23437135058425432
0.925,0.23385087299082638,0.23415043653992648
0.93,0.23361713900430664,0.2339241365313992
0.935,0.2333836386349454,0.23369916105968297
0.9400000000000001,0.2331503716492422,0.23347210207846947
0.9450000000000001,0.23291733781393012,0.23324264977310044
0.9500000000000001,0.23268453689597524,0.2330177817552569
0.9550000000000001,0.23245196866257664,0.23279632526988445
0.96,0.23221963288116607,0.23257717859965818
0.965,0.23198752931940778,0.23233923712914759
0.97,0.2317556577451981,0.2321100587259555
0.975,0.2315240179266655,0.23188102076816583
0.98,0.23129260963217008,0.23165096122626308
0.985,0.2310614326303036,0.23143368222037355
0.99,0.230830486689889,0.2311973082814867
0.995,0.23059977157998032,0.23096519393338835
1.0,0.23036928706986243,0.2307300541208701
1.0050000000000001,0.23013903292905083,0.23049742629741032
1.01,0.2299090089272913,0.2302812225380583
1.0150000000000001,0.22967921483455989,0.23005028809769762
1.02,0.22944965042106247,0.22981986537207877
1.025,0.22922031545723456,0.22959658960653723
1.03,0.2289912097137412,0.22936672742852734
1.035,0.2287623329614767,0.22914892160024433
1.04,0.22853368497156412,0.2289239508531827
1.045,0.22830526551535565,0.22868053229637098
1.05,0.22807707436443167,0.22843936964904915
1.055,0.2278491112906011,0.22820484382015166
1.06,0.22762137606590077,0.22797484571146637
1.065,0.2273938684625955,0.22773800629722998
1.07,0.22716658825317762,0.22750544821063612
1.075,0.22693953521036694,0.2272647841895134
1.08,0.22671270910711036,0.22703414300311275
1.085,0.2264861097165818,0.22680644252155063
1.09,0.22625973681218184,0.22654854743347552
1.095,0.22603359016753752,0.2263145454721505
1.1,0.22580766955650222,0.2260899611776346
1.105,0.22558197475315528,0.22585494957460323
1.11,0.22535650553180192,0.2256335303262019
1.115,0.22513126166697284,0.22540597577338295
1.12,0.2249062429334242,0.22517278027534954
1.125,0.22468144910613727,0.22493125497805103
1.1300000000000001,0.2244568799603181,0.22467508024439603
1.135,0.22423253527139764,0.22442301694135608
1.1400000000000001,0.22400841481503111,0.2241843265365741
1.145,0.2237845183670981,0.22395097924199592
1.1500000000000001,0.22356084570370208,0.22371339694579073
1.155,0.2233373966011704,0.22348106551664604
1.16,0.22311417083605395,0.22323975036345745
1.165,0.22289116818512694,0.2229899355081144
1.17,0.22266838842538664,0.22274652841054224
1.175,0.22244583133405335,0.22251579937376015
1.18,0.22222349668856992,0.22226876983377186
1.185,0.22200138426660168,0.2220309322097223
1.19,0.22177949384603624,0.22179454065336432
1.195,0.22155782520498313,0.2215380071313867
1.2,0.2213363781217737,0.22129290206380733
1.205,0.2211151523749608,0.22105791064455474
1.21,0.22089414774331873,0.22081544429532904
1.215,0.22067336400584278,0.22059009986910813
1.22,0.2204528009417492,0.220364501492373
1.225,0.220232458330475,0.22012433813844923
1.23,0.22001233595167743,0.21988539531974033
1.235,0.21979243358523418,0.21964569010044632
1.24,0.21957275101124282,0.21939891180258922
1.245,0.2193532880100208,0.2191617956554569
1.25,0.21913404436210504,0.21891693329904652
1.2550000000000001,0.21891501984825187,0.21868524622637298
1.26,0.21869621424943683,0.21844729378373992
1.2650000000000001,0.21847762734685428,0.21820887597302183
1.27,0.21825925892191725,0.21796942165172645
1.2750000000000001,0.21804110875625737,0.21771853282928777
1.28,0.21782317663172437,0.21748571891873283
1.285,0.21760546233038616,0.21725347531889228
1.29,0.21738796563452845,0.21702049244191265
1.295,0.21717068632665446,0.2167800946322272
1.3,0.21695362418948488,0.21653093712475396
1.305,0.2167367790059576,0.21628503030905985
1.31,0.2165201505592274,0.21605166799769965
1.315,0.21630373863266575,0.2158275361400243
1.32,0.2160875430098608,0.21558884925921798
1.325,0.21587156347461686,0.21535339766751693
1.33,0.2156557998109544,0.21512639697201344
1.335,0.21544025180310966,0.21489835840087754
1.34,0.21522491923553472,0.21465754196747266
1.345,0.21500980189289698,0.21442164534859415
1.35,0.214794899560079,0.21418385061644024
1.355,0.2145802120221785,0.2139552096327052
1.36,0.21436573906450793,0.21373274603294978
1.365,0.21415148047259425,0.21350091977129068
1.37,0.2139374360321789,0.21326520915608252
1.375,0.2137236055292174,0.21304135299532428
1.3800000000000001,0.21350998874987923,0.21282357210579778
1.385,0.21329658548054764,0.21260452173069264
1.3900000000000001,0.2130833955078193,0.2123686983626779
1.395,0.2128704186185042,0.2121483895017085
1.4000000000000001,0.21265765459962546,0.21192424666499193
1.405,0.21244510323841906,0.21171285028697287
1.41,0.2122327643223336,0.21148308369346924
1.415,0.21202063763903012,0.2112620046243017
1.42,0.211808722976382,0.21103424059408116
1.425,0.21159702012247447,0.21080295581036093
1.43,0.2113855288656047,0.21058814298083928
1.435,0.21117424899428142,0.21036402013260214
1.44,0.2109631802972247,0.21013705088709067
1.445,0.2107523225633659,0.2099076581181167
1.45,0.21054167558184722,0.2096780279224516
1.455,0.21033123914202162,0.20947061038810078
1.46,0.21012101303345274,0.20925299429531602
1.465,0.20991099704591437,0.20904079874963175
1.47,0.2097011909693906,0.20882806970500883
1.475,0.2094915945940752,0.20862536347869112
1.48,0.2092822077103719,0.2084163131852948
1.485,0.20907303010889372,0.20821688649193137
1.49,0.20886406158046308,0.20801527944570186
1.495,0.20865530191611142,0.20780090965257123
1.5,0.2084467509070791,0.20759655721182446
1.5050000000000001,0.20823840834481502,0.2073905402377987
1.51,0.20803027402097668,0.20719094307629632
1.5150000000000001,0.20782234772742963,0.20699076993452817
1.52,0.20761462925624768,0.20678549062099066
1.5250000000000001,0.20740711839971226,0.20657024321878623
1.53,0.20719981495031253,0.20637187995455977
1.5350000000000001,0.20699271870074504,0.20616892130908915
1.54,0.2067858294439135,0.20596797204617306
1.545,0.2065791469729286,0.20577152181042618
1.55,0.2063726710811079,0.20556576742685181
1.555,0.2061664015619755,0.20537043349945855
1.56,0.20596033820926182,0.20516916459074622
1.565,0.20575448081690353,0.20498215439500334
1.57,0.20554882917904319,0.20479265889427542
1.575,0.20534338309002917,0.20460417358261102
1.58,0.20513814234441533,0.2044190121697226
1.585,0.2049331067369609,0.20423597664371262
1.59,0.20472827606263036,0.20403378447144033
1.595,0.2045236501165929,0.2038445370966154
1.6,0.20431922869422264,0.20366000835608225
1.605,0.20411501159109804,0.2034577056564315
1.61,0.2039109986030021,0.20326163681993237
1.615,0.2037071895259217,0.2030676375139132
1.62,0.20350358415604783,0.20287346903625536
1.625,0.2033001822897751,0.20268406196361188
1.6300000000000001,0.20309698372370158,0.2025022244514682
1.635,0.2028939882546287,0.20231168698290097
1.6400000000000001,0.20269119567956098,0.20212203560762504
1.645,0.20248860579570585,0.20194457358022977
1.6500000000000001,0.20228621840047337,0.20176298873639584
1.655,0.20208403329147615,0.20158390543785112
1.6600000000000001,0.20188205026652906,0.20139281418482136
1.665,0.2016802691236491,0.20120304292114785
1.67,0.201478689661055,0.20102749924666669
1.675,0.2012773116771674,0.20084908016223685
1.68,0.20107613497060825,0.20065902138232403
1.685,0.20087515934020078,0.200477618774278
1.69,0.20067438458496942,0.20030613600937133
1.695,0.2004738105041394,0.20011068705356766
1.7,0.20027343689713656,0.19992223708327422
1.705,0.2000732635635873,0.19974194007189147
1.71,0.1998732903033183,0.19955867241324973
1.715,0.19967351691635624,0.199387810198503
1.72,0.19947394320292774,0.19919762527292226
1.725,0.19927456896345905,0.19902357609123433
1.73,0.19907539399857596,0.19884373733844293
1.735,0.19887641810910342,0.19867325541833708
1.74,0.1986776410960656,0.19848734427986767
1.745,0.1984790627606854,0.1983027843595206
1.75,0.19828068290438453,0.19812964939683905
1.7550000000000001,0.19808250132878305,0.19794535998025428
1.76,0.19788451783569946,0.19777806262506611
1.7650000000000001,0.19768673222715016,0.19759717285719927
1.77,0.19748914430534958,0.19742069166450224
1.7750000000000001,0.19729175387270975,0.1972303868499092
1.78,0.19709456073184023,0.19704336794993937
1.7850000000000001,0.1968975646855479,0.19687266429709446
1.79,0.19670076553683663,0.19668445530960618
1.795,0.19650416308890728,0.19652190292864907
1.8,0.1963077571451574,0.1963422843114432
1.805,0.19611154750918106,0.19616882798082366
1.81,0.19591553398476855,0.1960111436307331
1.815,0.19571971637590635,0.19583335751106798
1.82,0.19552409448677682,0.1956567655973015
1.825,0.1953286681217581,0.19548658279465156
1.83,0.19513343708542374,0.19530223995536042
1.835,0.19493840118254274,0.19512802680807909
1.84,0.19474356021807918,0.19494212754386275
1.845,0.19454891399719207,0.19475619485204418
1.85,0.19435446232523518,0.19457341511806964
1.855,0.19416020500775677,0.19439347496745288
1.86,0.19396614185049957,0.19420409154089036
1.865,0.19377227265940036,0.19402451886313027
1.87,0.19357859724059004,0.19384983405298634
1.875,0.19338511540039302,0.19367217864178304
1.8800000000000001,0.19319182694532752,0.19349166616021463
1.885,0.19299873168210507,0.19330928055308072
1.8900000000000001,0.19280582941763041,0.19312243052601263
1.895,0.1926131199590012,0.19295514282860335
1.9000000000000001,0.192420603113508,0.19277478938345677
1.905,0.19222827868863399,0.19258173002524295
1.9100000000000001,0.19203614649205464,0.1923985978037316
1.915,0.19184420633163782,0.19221917183398002
1.92,0.1916524580154433,0.19202876073249345
1.925,0.19146090135172278,0.1918450766933165
1.93,0.19126953614891956,0.19166914787692776
1.935,0.1910783622156684,0.19149682072014598
1.94,0.19088737936079542,0.1913339300606288
1.945,0.19069658739331768,0.1911524197021652
1.95,0.19050598612244324,0.1909803048222343
1.955,0.1903155753575708,0.1907990331953891
1.96,0.19012535490828958,0.1906069695584823
1.965,0.18993532458437912,0.19041695871013503
1.97,0.18974548419580906,0.19021581240916927
1.975,0.189555833552739,0.19002173576555242
1.98,0.18936637246551827,0.18982808717016497
1.985,0.18917710074468583,0.18963113146032723
1.99,0.1889880182009699,0.1894402338583405
1.995,0.18879912464528786,0.18925104042610802
2.0,0.18861041988874627,0.18905657796281958
2.005,0.18842190374264023,0.18886848528608405
2.0100000000000002,0.18823357601845367,0.18867899353835876
2.015,0.1880454365278588,0.1884867052460116
2.02,0.18785748508271616,0.18828980997855177
2.025,0.18766972149507422,0.1881029708654008
2.0300000000000002,0.18748214557716944,0.18792735106833183
2.035,0.18729475714142582,0.1877434727229366
2.04,0.187107556000455,0.18756029512036007
2.045,0.1869205419670557,0.18735428336755078
2.05,0.18673371485421403,0.18714322570045766
2.055,0.18654707447510274,0.18694778821274585
2.06,0.18636062064308143,0.18675128233269153
2.065,0.18617435317169634,0.18654433324678205
2.07,0.18598827187467995,0.1863520731426007
2.075,0.1858023765659509,0.18616600632084665
2.08,0.1856166670596139,0.18597645257087447
2.085,0.18543114316995946,0.18577318660257383
2.09,0.1852458047114636,0.18559328945677794
2.095,0.1850606514987879,0.18538959328759116
2.1,0.18487568334677915,0.18520774121254616
2.105,0.18469090007046912,0.18500738206160616
2.11,0.18450630148507458,0.18480682752708052
2.115,0.18432188740599686,0.18461826614491275
2.12,0.18413765764882195,0.18442010209779483
2.125,0.18395361202932,0.18421662512001205
2.13,0.18376975036344542,0.18400419054734418
2.1350000000000002,0.18358607246733652,0.18381336301096582
2.14,0.1834025781573154,0.18362809787390671
2.145,0.18321926724988769,0.18342673944942905
2.15,0.18303613956174253,0.1832369975702483
2.1550000000000002,0.18285319490975216,0.1830406351591494
2.16,0.18267043311097195,0.18282950429853873
2.165,0.18248785398264009,0.18261822571488084
2.17,0.18230545734217737,0.18241483766273914
2.1750000000000003,0.1821232430071872,0.18220966123435967
2.18,0.18194121079545528,0.18202300408656882
2.185,0.18175936052494926,0.18182231483258124
2.19,0.1815776920138189,0.18162542234088005
2.195,0.18139620508039572,0.181421818427533
2.2,0.1812148995431927,0.18122308537110324
2.205,0.18103377522090436,0.1810262143850883
2.21,0.1808528319324063,0.18083055786302993
2.215,0.18067206949675527,0.18063041012174882
2.22,0.18049148773318877,0.1804273962800134
2.225,0.18031108646112504,0.18022658490408527
2.23,0.18013086550016283,0.1800289686780854
2.235,0.1799508246700811,0.17983368183109796
2.24,0.17977096379083904,0.17962105100089165
2.245,0.17959128268257576,0.17941648451172904
2.25,0.17941178116561016,0.17920982967118665
2.255,0.1792324590604406,0.17901213061107363
2.2600000000000002,0.1790533161877451,0.17882192572986505
2.265,0.17887435236838067,0.17862429566644022
2.27,0.17869556742338355,0.17841788910878673
2.275,0.17851696117396873,0.17821072320626447
2.2800000000000002,0.17833853344152995,0.17801247454495694
2.285,0.17816028404763948,0.17780684599008315
2.29,0.1779822128140479,0.177604122228562
2.295,0.177804319562684,0.17740687737373384
2.3000000000000003,0.17762660411565442,0.17721610128928575
2.305,0.17744906629524382,0.17701828967733232
2.31,0.17727170592391425,0.17682761864897514
2.315,0.1770945228243054,0.17663854317749675
2.32,0.17691751681923412,0.1764433692272786
2.325,0.1767406877316944,0.17624722021108166
2.33,0.17656403538485715,0.17604752544421334
2.335,0.17638755960207003,0.17586528594854603
2.34,0.17621126020685718,0.17567304642861384
2.345,0.17603513702291923,0.17547393903428138
2.35,0.17585918987413296,0.1752738973824307
2.355,0.17568341858455125,0.175088977929703
2.36,0.17550782297840273,0.17488603336332426
2.365,0.1753324028800918,0.17468763465136636
2.37,0.17515715811419838,0.17450217135405308
2.375,0.1749820885054777,0.17430085034316437
2.38,0.1748071938788601,0.17411073061889515
2.3850000000000002,0.1746324740594509,0.17391643776260576
2.39,0.17445792887253034,0.17372232175056923
2.395,0.1742835581435532,0.17353493408041618
2.4,0.17410936169814872,0.17334575343112477
2.4050000000000002,0.17393533936212044,0.1731488440654552
2.41,0.17376149096144602,0.17296784780235686
2.415,0.17358781632227704,0.17277685956961444
2.42,0.17341431527093887,0.1725906634729352
2.4250000000000003,0.1732409876339304,0.17239924240058163
2.43,0.17306783323792402,0.17221799372727034
2.435,0.17289485190976528,0.17202451371866215
2.44,0.17272204347647288,0.17183743703766324
2.445,0.1725494077652383,0.17167006817509056
2.45,0.1723769446034259,0.17149650640441766
2.455,0.17220465381857247,0.1713161302163155
2.46,0.1720325352383872,0.17113990046532154
2.465,0.1718605886907515,0.17096445652607023
2.47,0.17168881400371883,0.1707842050557023
2.475,0.17151721100551445,0.17060357120337483
2.48,0.1713457795245354,0.17043209678322652
2.485,0.17117451938935016,0.17025224708428655
2.49,0.17100343042869853,0.1700798786125226
2.495,0.17083251247149162,0.16992473819344284
2.5,0.17066176534681138,0.16975125600492738
2.505,0.1704911888839107,0.16957511954549587
2.5100000000000002,0.17032078291221317,0.1694015219995102
2.515,0.1701505472613127,0.16923122514275987
2.52,0.16998048176097366,0.16907830760901318
2.525,0.16981058624113057,0.16890182650546776
2.5300000000000002,0.16964086053188787,0.16874467515954933
2.535,0.16947130446351985,0.16857207238140984
2.54,0.1693019178664704,0.16838625518261968
2.545,0.16913270057135293,0.16822134052702714
2.5500000000000003,0.16896365240895012,0.16806103789229315
2.555,0.16879477321021383,0.16789423339010132
2.56,0.16862606280626477,0.1677383805447073
2.565,0.1684575210283926,0.16757817396888364
2.57,0.16828914770805548,0.16740889303787954
2.575,0.16812094267688008,0.16725193175372785
2.58,0.1679529057666614,0.16709298902579586
2.585,0.16778503680936246,0.16694327878427997
2.59,0.1676173356371143,0.16677917194151543
2.595,0.1674498020822158,0.16663218862998858
2.6,0.1672824359771333,0.16648004649324677
2.605,0.1671152371545007,0.16632232772701908
2.61,0.1669482054471192,0.16616914948544206
2.615,0.16678134068795708,0.16601583041607385
2.62,0.1666146427101495,0.16587582124412395
2.625,0.16644811134699855,0.1657063705507657
2.63,0.16628174643197283,0.16555141784757602
2.6350000000000002,0.16611554779870735,0.16539165630644184
2.64,0.16594951528100352,0.1652425180630119
2.645,0.16578364871282883,0.16509752358242796
2.65,0.16561794792831666,0.1649417118819173
2.6550000000000002,0.16545241276176623,0.16479624002243815
2.66,0.1652870430476423,0.16464885704163584
2.665,0.16512183862057525,0.16448932826919715
2.67,0.16495679931536056,0.16433902660489796
2.6750000000000003,0.1647919249669589,0.1641947197384366
2.68,0.16462721541049596,0.16404958516694917
2.685,0.16446267048126217,0.16389111087673253
2.69,0.16429829001471258,0.16374435037764798
2.695,0.1641340738464667,0.16359702221986996
2.7,0.16397002181230827,0.16345269390618566
2.705,0.16380613374818537,0.16331257006476424
2.71,0.16364240949020986,0.1631673438154301
2.715,0.1634788488746575,0.1630195459309425
2.72,0.1633154517379676,0.16287316844526376
2.725,0.16315221791674306,0.16273280977681165
2.73,0.16298914724775004,0.1626036275698496
2.735,0.16282623956791784,0.16244737550547428
2.74,0.16266349471433877,0.16231609069108782
2.745,0.162500912524268,0.16216102516887063
2.75,0.16233849283512325,0.1620227120490915
2.755,0.16217623548448493,0.16187998906111864
2.7600000000000002,0.16201414031009553,0.16174791256812993
2.765,0.16185220714986,0.1615972722171486
2.77,0.1616904358418451,0.16144657213453315
2.775,0.16152882622427953,0.16130646470498092
2.7800000000000002,0.16136737813555357,0.16115316266620539
2.785,0.16120609141421927,0.16101354000776522
2.79,0.16104496589898978,0.16087352529544133
2.795,0.16088400142873963,0.1607296442469267
2.8000000000000003,0.1607231978425043,0.16058619859635426
2.805,0.16056255497948022,0.16043163112988942
2.81,0.16040207267902448,0.1602877668308307
2.815,0.16024175078065483,0.1601656836658494
2.82,0.16008158912404927,0.1600193775001358
2.825,0.15992158754904617,0.1598914269375047
2.83,0.15976174589564396,0.15975506448904697
2.835,0.15960206400400098,0.1596216654542188
2.84,0.15944254171443528,0.1594815365336085
2.845,0.15928317886742457,0.15933153414079565
2.85,0.15912397530360603,0.15919310753489774
2.855,0.15896493086377605,0.15904104314440665
2.86,0.15880604538889018,0.15889446458021914
2.865,0.1586473187200629,0.1587522392559319
2.87,0.1584887506985676,0.1586121848337767
2.875,0.1583303411658362,0.15847682383355113
2.88,0.15817208996345916,0.1583416190931367
2.8850000000000002,0.15801399693318524,0.15820273584304811
2.89,0.15785606191692142,0.15805276339161786
2.895,0.1576982847567327,0.1579147780554639
2.9,0.15754066529484187,0.15776821941279967
2.9050000000000002,0.15738320337362946,0.15761992894060442
2.91,0.15722589883563354,0.157466288913121
2.915,0.15706875152354957,0.15731403385514878
2.92,0.1569117612802302,0.15716439735378734
2.9250000000000003,0.15675492794868515,0.157021540891831
2.93,0.15659825137208117,0.15687616141791938
2.935,0.15644173139374162,0.15672962984088185
2.94,0.15628536785714645,0.15658050892391734
2.945,0.15612916060593218,0.1564377088466844
2.95,0.1559731094838915,0.15627998818168842
2.955,0.15581721433497336,0.15613005024658266
2.96,0.1556614750032825,0.15597554660909144
2.965,0.15550589133307963,0.15582287715182305
2.97,0.15535046316878104,0.15567650045536754
2.975,0.1551951903549586,0.15554161020878132
2.98,0.1550400727363394,0.15537552109115374
2.985,0.15488511015780587,0.15522190438210662
2.99,0.1547303024643954,0.15506709032842056
2.995,0.15457564950130034,0.15491195099028998
3.0,0.15442115111386762,0.15476784905001673
3.005,0.15426680714759886,0.15461686936890084
3.0100000000000002,0.1541126174481501,0.15446263168212965
3.015,0.15395858186133168,0.15431762123425144
3.02,0.15380470023310794,0.1541635398091327
3.025,0.15365097240959724,0.15400285478272502
3.0300000000000002,0.15349739823707173,0.1538462626134447
3.035,0.1533439775619573,0.15369070243183525
3.04,0.15319071023083317,0.1535312575564131
3.045,0.15303759609043205,0.15336569803582092
3.0500000000000003,0.15288463498763974,0.15321111162407328
3.055,0.1527318267694952,0.15305298098335599
3.06,0.15257917128319018,0.15288352298975957
3.065,0.15242666837606914,0.15272303229169884
3.0700000000000003,0.15227431789562915,0.15253944309668013
3.075,0.15212211968951975,0.15236654401718464
3.08,0.15197007360554274,0.1522080052536065
3.085,0.15181817949165197,0.1520427423282284
