x,y
-2.028751396110278,-0.247139644932686
-2.028751396110278,-0.247139644932686
-1.0227729595498376,-1.5637735278720144
1.2960374352495012,1.5538276478758384
1.3904230032468532,1.2569395404122516
1.3249470295280226,0.533655734029282
1.3249470295280226,0.533655734029282
-1.2437879569222094,-1.351017451082304
-0.830347191396182,-1.375557724938534
-1.5570694871962418,-0.9780134542470689
-1.5570694871962418,-0.9780134542470689
-1.2733594495686198,-1.646203202336639
-1.2733594495686198,-1.646203202336639
-1.2733594495686198,-1.646203202336639
-1.2733594495686198,-1.646203202336639
1.2835065101878214,0.6965012072964148
-1.4258003537654134,-0.37517298153016143
-1.4258003537654134,-0.37517298153016143
-1.2072517271430983,-1.7868176755745828
1.685987840188179,1.7045014334780915
1.685987840188179,1.7045014334780915
-1.4845843716574916,-1.672714518966165
0.48523062429049757,1.2913007742654887
0.48523062429049757,1.2913007742654887
0.48523062429049757,1.2913007742654887
0.48523062429049757,1.2913007742654887
0.48523062429049757,1.2913007742654887
1.6347759256451997,1.2725250510465893
1.6347759256451997,1.2725250510465893
1.6347759256451997,1.2725250510465893
-0.9947260808801663,-1.6084030391166695
-1.046634958747282,-1.1356532017450855
1.7317196042001686,1.3903519498056
1.437333921885429,1.6132511098970794
1.437333921885429,1.6132511098970794
1.437333921885429,1.6132511098970794
1.437333921885429,1.6132511098970794
-0.1354338065678622,-0.7115108632215404
-0.1354338065678622,-0.7115108632215404
-0.1354338065678622,-0.7115108632215404
-0.1354338065678622,-0.7115108632215404
-0.1354338065678622,-0.7115108632215404
-1.9064780957193879,-1.4161837406681557
-1.9064780957193879,-1.4161837406681557
-1.9064780957193879,-1.4161837406681557
1.54496490876911,1.1029129777655173
-1.71483581418056,-1.1185691984388388
-1.1718466476686313,-1.4882597145697043
1.1055510072166408,1.4715056702680804
1.1055510072166408,1.4715056702680804
-1.0943661417649846,-1.110108645753796
-1.442235373866223,-1.1346626665478798
-1.442235373866223,-1.1346626665478798
-1.442235373866223,-1.1346626665478798
-1.442235373866223,-1.1346626665478798
-1.442235373866223,-1.1346626665478798
-1.442235373866223,-1.1346626665478798
1.2123998235408604,1.408833187460287
1.4157473416415205,1.150208477285393
1.4157473416415205,1.150208477285393
1.4084522761650202,1.5362211551416154
1.7202399627488836,1.263790640777997
