x,y
-43,-1
104,17
50,46
69,59
-33,48
41,-3
-13,26
6,39
-69,-55
-56,64
105,18
-53,69
-92,-2
-92,-1
103,57
93,43
-88,-32
4,51
-103,-12
51,46
-56,-80
-65,-49
-5,2
55,16
47,12
88,50
-47,5
8,-59
-28,18
59,23
19,-50
99,59
-62,-38
48,13
-60,-78
-74,-13
41,-26
100,60
-49,80
12,-53
4,-57
-65,72
-84,-21
-92,-25
-81,-16
-61,-38
45,-20
-42,61
32,10
-57,-68
-112,-4
87,62
78,13
-50,93
-37,32
76,52
-46,63
68,48
-107,-33
-66,-32
-54,-21
5,28
112,11
58,40
69,49
61,45
62,10
-92,-48
8,39
-55,99
-115,-32
-123,-36
62,46
108,13
54,42
-59,-15
15,-66
-54,100
-134,-9
4,41
-122,-35
-90,-3
-119,-30
-58,-14
-53,-85
46,43
-62,-48
-89,-2
11,-64
-96,-41
-105,-10
50,13
49,48
-46,76
-13,-7
-3,37
-61,-84
-10,-2
-71,-12
-100,-39
-41,10
-94,4
-43,86
-42,51
32,0
-57,-78
84,47
95,56
15,-53
7,-57
-109,-3
57,29
-78,-16
-46,53
-86,-20
-6,9
80,12
-61,73
-108,-1
-62,-35
-104,-32
61,35
-52,-22
54,-4
-61,-71
39,16
-43,63
51,-10
3,-50
-11,15
14,-41
-121,0
4,31
-82,-9
-50,60
55,-4
6,-40
92,0
76,55
68,51
-66,-29
81,-10
-47,70
-55,66
-35,44
-10,-12
-45,30
8,42
-54,67
106,19
-102,-10
13,-23
16,-18
35,-5
96,11
-7,-1
72,62
-90,0
-49,1
65,23
-98,-4
17,-17
-38,47
3,48
-97,-39
77,-3
28,-8
-26,21
-59,73
-39,51
-48,82
-62,-45
92,13
50,16
-63,-41
91,17
42,12
82,48
61,25
-93,-33
90,52
-60,-36
-47,83
60,29
-61,-81
83,49
43,-24
-79,-13
-62,76
-42,54
-109,-36
-50,50
64,35
118,6
-98,-27
57,-4
-52,89
68,5
86,59
-62,-68
78,55
-97,-26
-56,-25
50,-7
-64,-29
-4,22
-5,57
-12,18
-53,-20
79,56
-83,-6
-23,8
63,48
2,-48
-52,-19
0,28
114,13
-8,24
60,42
106,9
10,41
-98,-50
9,-67
-27,10
-88,0
38,-4
56,44
-57,-13
9,-31
-132,-7
-66,-62
